Deprem Kodu,Olus tarihi,Olus zamani,Enlem,Boylam,Derinlik,xM,MD,ML,Mw,Ms,Mb,Tip,Yer,Kayıp,Hasarlı Bina
19280331051224,1928.03.31,5:12:24,38.1,27.4,30,5.4,5.1,5.1,5.4,5.2,5.1,Ke,SAGLIK-TORBALI (IZMIR) [North 1.6 km],0,0
19270207060436,1927.02.07,6:04:36,39,31,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,YUREGIL-EMIRDAG (AFYONKARAHISAR) [South West 3.7 km],0,0
19261022164405,1926.10.22,16:44:05,40.7,43.7,8,5.4,5.1,5.1,5.4,5.2,5.1,Ke,KALKANKALE-AKYAKA (KARS) [South West 2.6 km],0,0
19260319002800,1926.03.19,0:28:00,35.8,29.5,10,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19250415061430,1925.04.15,6:14:30,35.5,29,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19230816035200,1923.08.16,3:52:00,41.02,34.41,40,5.4,5.1,5.1,5.4,5.2,5.1,Ke,SEKIKOY-KARGI (�ORUM) [South West 1.3 km],0,0
19230512225723,1923.05.12,22:57:23,41.4,44.3,20,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AZERBAYCAN,0,0
19221206140100,1922.12.06,14:01:00,37.5,29,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,MEDET-TAVAS (DENIZLI) [South West 1.7 km],0,0
19220420102230,1922.04.20,10:22:30,36.4,26.2,150,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19210724192000,1921.07.24,19:20:00,38.8,26.5,22,5.4,5.1,5.1,5.4,5.2,5.1,Ke,EGE DENIZI,0,0
19210413045405,1921.04.13,4:54:05,38.4,31.8,30,5.4,5.1,5.1,5.4,5.2,5.1,Ke,TURSUNLU-TUZLUKCU (KONYA) [East 1.2 km],0,0
19200704204540,1920.07.04,20:45:40,37.5,29,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,MEDET-TAVAS (DENIZLI) [South West 1.7 km],0,0
19200109115900,1920.01.09,11:59:00,41.8,26.2,20,5.4,5.1,5.1,5.4,5.2,5.1,Ke,BUDAKDOGANCA- (EDIRNE) [North West 12.6 km],0,0
19190718070120,1919.07.18,7:01:20,36,28,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19190405041755,1919.04.05,4:17:55,36.6,26.7,15,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19190108101253,1919.01.08,10:12:53,40.9,42.2,40,5.4,5.1,5.1,5.4,5.2,5.1,Ke,EKINLIK-OLUR (ERZURUM) [North West 2.7 km],0,0
19181113101327,1918.11.13,10:13:27,37.8,27.3,35,5.4,5.1,5.1,5.4,5.2,5.1,Ke,SOGUCAK-KUSADASI (AYDIN) [North 1.9 km],0,0
19180923021300,1918.09.23,2:13:00,35.6,26.5,100,5.4,5.1,5.1,5.4,5.2,5.1,Ke,AKDENIZ,0,0
19151225060609,1915.12.25,6:06:09,36.47,36.14,10,5.4,5.1,5.1,5.4,5.2,5.1,Ke,GUZELYAYLA-BELEN (HATAY) [South West 2.6 km],0,0
19700407170511,1970.04.07,17:05:12,39.34,29.32,33,5.4,5.1,5.2,5.4,5.2,5.1,Ke,BAHATLAR-EMET (K�TAHYA) [North West 2.1 km],0,0
20050110234849,2005.01.10,23:48:50,37.0072,27.8002,16.5,5.4,0,5.3,5.4,0,0,Ke,COKERTME-MILAS (MUGLA) [East 0.6 km],0,0
19700330075952,1970.03.30,7:59:52,39.34,29.26,16,5.4,5.2,5.3,5.4,5.3,5.1,Ke,EMET (K�TAHYA) [South East 0.5 km],0,0
19700329065624,1970.03.29,6:56:24,39.06,29.74,29,5.4,5.3,5.3,5.4,5.4,5.1,Ke,TOKUL-ASLANAPA (K�TAHYA) [West 2.6 km],0,0
19650831072946,1965.08.31,7:29:47,39.36,40.79,11,5.5,5.4,5.3,5.4,5.5,5.1,Ke,KAYNARPINAR-KARLIOVA (BINGOL) [South East 3.1 km],0,0
20230207101812,2023.02.07,10:18:13,38.148,38.5165,8.2,5.4,0,5.4,5.4,0,0,Ke,AKSU-SINCIK (ADIYAMAN) [North East 0.9 km],0,0
20230206203750,2023.02.06,20:37:51,37.2528,37.0375,2.4,5.4,0,5.4,5.4,0,0,Ke,KARAHUYUK-PAZARCIK (KAHRAMANMARAS) [South East 1.6 km],0,0
19710512101025,1971.05.12,10:10:25,37.51,29.71,29,5.4,5.1,5.4,5.4,5.2,5.1,Ke,KAYADIBI-YESILOVA (BURDUR) [South West 2.9 km],0,0
20230227090449,2023.02.27,9:04:50,38.2492,38.2912,5.7,5.5,0,5.5,5.4,0,0,Ke,KOZLUK-YESILYURT (MALATYA) [North West 2.3 km],0,0
19650613200150,1965.06.13,20:01:51,37.85,29.32,33,5.7,5.5,5.5,5.4,5.7,5.1,Ke,KOCABAS-HONAZ (DENIZLI) [North 4.8 km],14,488
19401220051800,1940.12.20,5:18:00,38.3,38.3,10,5.8,5.4,5.5,5.4,5.8,5.5,Ke,GUNDUZBEY-YESILYURT (MALATYA) [North East 3.9 km],0,0
20170617195004,2017.06.17,19:50:04,38.8508,26.4465,12.7,5.6,0,5.6,5.4,0,0,Ke,EGE DENIZI,0,0
19681031032214,1968.10.31,3:22:14,36.62,27.01,2,5.6,5.3,5.6,5.4,5.4,5.1,Ke,ONIKI ADALAR (AKDENIZ),0,0
20030503112239,2003.05.03,11:22:40,36.93,31.57,11,5.5,0,4.7,5.5,0,0,Ke,SEVINCKOY-MANAVGAT (ANTALYA) [South East 3.7 km],0,0
19670722171410,1967.07.22,17:14:10,40.7,30.8,6,5.5,4.6,4.7,5.5,4.6,5.2,Ke,BAKACAK-HENDEK (SAKARYA) [South West 0.5 km],0,0
19660819135425,1966.08.19,13:54:25,38.99,41.77,32,5.5,5,5,5.5,5.1,5.2,Ke,UCSIRT- (MUS) [North East 1.6 km],0,0
19710909151006,1971.09.09,15:10:07,37.34,30.18,49,5.5,5.2,5.1,5.5,5.3,5.2,Ke,AKCAOREN-KEMER (BURDUR) [South East 7.1 km],0,0
19700328231143,1970.03.28,23:11:43,39.15,29.56,31,5.5,5.1,5.1,5.5,5.2,5.2,Ke,AKPINAR-CAVDARHISAR (K�TAHYA) [North East 1.2 km],0,0
20200130012803,2020.01.30,1:28:04,35.164,27.8722,5,5.5,0,5.2,5.5,0,0,Ke,AKDENIZ,0,0
19740201000102,1974.02.01,0:01:02,38.55,27.22,24,5.5,5.2,5.2,5.5,5.3,5.2,Ke,KURUDERE-BORNOVA (IZMIR) [West 2.7 km],0,0
19700314015147,1970.03.14,1:51:48,38.62,44.8,50,5.5,5.2,5.2,5.5,5.3,5.2,Ke,T�RKIYE-IRAN SINIR B�LGESI,0,0
19620904225922,1962.09.04,22:59:22,39.96,44.13,40,5.5,5.2,5.2,5.5,5.3,5.2,Ke,MELEKLI- (IGDIR) [North East 3.2 km],0,0
19591119140131,1959.11.19,14:01:32,38.89,26.65,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,EGE DENIZI,0,0
19590910135922,1959.09.10,13:59:23,39.64,41.73,70,5.5,5.2,5.2,5.5,5.3,5.2,Ke,KULLU-TEKMAN (ERZURUM) [North East 0.8 km],0,0
19590520194919,1959.05.20,19:49:19,41.89,41.9,30,5.5,5.2,5.2,5.5,5.3,5.2,Ke,G�RCISTAN,0,0
19590425010546,1959.04.25,1:05:47,36.92,28.6,40,5.5,5.2,5.2,5.5,5.3,5.2,Ke,HAMITKOY-KOYCEGIZ (MUGLA) [South West 4.4 km],0,0
19580630084244,1958.06.30,8:42:45,36.29,27.32,100,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ONIKI ADALAR (AKDENIZ),0,0
19580505052133,1958.05.05,5:21:34,35.67,44.73,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,IRAK,0,0
19571030073027,1957.10.30,7:30:27,35.43,27.68,47,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19550828133924,1955.08.28,13:39:24,37.4,27.16,20,5.5,5.2,5.2,5.5,5.3,5.2,Ke,YENIHISAR A�IKLARI-AYDIN (EGE DENIZI),0,0
19530603160531,1953.06.03,16:05:31,40.28,28.53,20,5.5,5.2,5.2,5.5,5.3,5.2,Ke,SUBASI-KARACABEY (BURSA) [North West 1.3 km],0,0
19530214084318,1953.02.14,8:43:18,35.68,26.9,100,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19490817203800,1949.08.17,20:38:00,39.6,40.6,40,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ILISU-TERCAN (ERZINCAN) [South 2.3 km],0,0
19490425230921,1949.04.25,23:09:21,38.27,38.99,80,5.5,5.2,5.2,5.5,5.3,5.2,Ke,GOKCE-DOGANYOL (MALATYA) [South West 1.5 km],0,0
19440817132809,1944.08.17,13:28:10,35.37,26.4,50,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19440210120526,1944.02.10,12:05:27,41,32.3,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ILYASLAR-MENGEN (BOLU) [North 4.1 km],0,0
19440201212400,1944.02.01,21:24:00,41.4,32.7,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,INCECAY-SAFRANBOLU (KARAB�K) [North West 2.5 km],0,0
19430111115620,1943.01.11,11:56:20,36.55,27.26,26,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ONIKI ADALAR (AKDENIZ),0,0
19420202170518,1942.02.02,17:05:18,35,28,15,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19410921224031,1941.09.21,22:40:31,37.5,28.29,70,5.5,5.2,5.2,5.5,5.3,5.2,Ke,YESILKOY-KAVAKLIDERE (MUGLA) [North West 2.1 km],0,0
19410523223415,1941.05.23,22:34:15,37.13,28.38,40,5.5,5.2,5.2,5.5,5.3,5.2,Ke,GULAGZI- (MUGLA) [South East 3.1 km],0,0
19391019213247,1939.10.19,21:32:48,39.82,29.5,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ORTACA-DOMANIC (K�TAHYA) [South West 1.3 km],0,0
19390802130617,1939.08.02,13:06:17,39.75,29.48,50,5.5,5.2,5.2,5.5,5.3,5.2,Ke,CARSAMBA-DOMANIC (K�TAHYA) [West 1.9 km],0,0
19390102043522,1939.01.02,4:35:22,36.3,30.7,33,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ANTALYA K�RFEZI (AKDENIZ),0,0
19340619184315,1934.06.19,18:43:16,37.86,31.13,50,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKSU (ISPARTA) [North East 8.6 km],0,0
19330428222852,1933.04.28,22:28:52,35.09,27.1,64,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19320315074417,1932.03.15,7:44:17,39.7,44,15,5.5,5.2,5.2,5.5,5.3,5.2,Ke,BOZYAYLA-DOGUBAYAZIT (AGRI) [South West 2.5 km],0,0
19300123105358,1930.01.23,10:53:59,35.44,27.31,52,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19280124073611,1928.01.24,7:36:12,40.99,30.86,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,KOVUKPELIT-KOCAALI (SAKARYA) [South East 0.7 km],0,0
19260626211924,1926.06.26,21:19:24,36.5,27.5,15,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19260323015900,1926.03.23,1:59:00,35.8,29.5,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AKDENIZ,0,0
19240513015233,1924.05.13,1:52:33,40,42,30,5.5,5.2,5.2,5.5,5.3,5.2,Ke,KARACUHA-HORASAN (ERZURUM) [South East 1.6 km],0,0
19240122110544,1924.01.22,11:05:44,39.51,28.4,80,5.5,5.2,5.2,5.5,5.3,5.2,Ke,TASPINAR-DURSUNBEY (BALIKESIR) [South East 0.6 km],0,0
19220201165244,1922.02.01,16:52:44,38,37,30,5.5,5.2,5.2,5.5,5.3,5.2,Ke,KABAKTEPE-EKINOZU (KAHRAMANMARAS) [South 3.9 km],0,0
19190527103515,1919.05.27,10:35:15,39.13,31.02,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,GOKCEYAKA-EMIRDAG (AFYONKARAHISAR) [North East 3.0 km],0,0
19180829063940,1918.08.29,6:39:41,40.58,35.16,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,ELVANCELEBI-MECITOZU (�ORUM) [North West 1.4 km],0,0
19180116163206,1918.01.16,16:32:06,38.8,32.9,10,5.5,5.2,5.2,5.5,5.3,5.2,Ke,DAMLAKUYU-CIHANBEYLI (KONYA) [North West 4.7 km],0,0
19170410194001,1917.04.10,19:40:02,40.6,27.1,15,5.5,5.2,5.2,5.5,5.3,5.2,Ke,SARKOY (TEKIRDAG) [South West 2.0 km],0,0
19161114135403,1916.11.14,13:54:03,40.8,44.4,26,5.5,5.2,5.2,5.5,5.3,5.2,Ke,AZERBAYCAN,0,0
19150228124702,1915.02.28,12:47:02,37.7,43.1,30,5.5,5.2,5.2,5.5,5.3,5.2,Ke,MEZRA-BEYTUSSEBAP (SIRNAK) [North West 9.0 km],0,0
20200128153833,2020.01.28,15:38:34,35.24,27.8698,5.8,5.5,0,5.3,5.5,0,0,Ke,AKDENIZ,0,0
19630422153823,1963.04.22,15:38:23,41.37,38.75,60,5.5,5.3,5.3,5.5,5.4,5.3,Ke,EYNESIL A�IKLARI-GIRESUN (KARADENIZ),0,0
19590726170706,1959.07.26,17:07:06,40.91,27.54,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,BARBAROS- (TEKIRDAG) [East 6.1 km],0,0
19570526085451,1957.05.26,8:54:51,40.6,30.74,40,5.5,5.3,5.3,5.5,5.4,5.3,Ke,DURMUSLAR-AKYAZI (SAKARYA) [North West 1.0 km],0,0
19561120232100,1956.11.20,23:21:01,39.36,26.4,70,5.5,5.3,5.3,5.5,5.4,5.3,Ke,EDREMIT K�RFEZI (EGE DENIZI),0,0
19540328044752,1954.03.28,4:47:52,39.03,40.97,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,YIGITHARMANI-SOLHAN (BINGOL) [North 3.4 km],0,0
19540102011341,1954.01.02,1:13:41,36.98,27.12,140,5.5,5.3,5.3,5.5,5.4,5.3,Ke,ONIKI ADALAR (AKDENIZ),0,0
19530318211809,1953.03.18,21:18:10,39.96,27.59,30,5.5,5.3,5.3,5.5,5.4,5.3,Ke,SOGUTKOY-GONEN (BALIKESIR) [North East 2.8 km],0,0
19520319012728,1952.03.19,1:27:29,39.6,28.64,40,5.5,5.3,5.3,5.5,5.4,5.3,Ke,DURSUNBEY (BALIKESIR) [North East 1.9 km],0,0
19480329023302,1948.03.29,2:33:02,35.64,27.28,80,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19480215175506,1948.02.15,17:55:06,35.72,27.22,80,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19480212222120,1948.02.12,22:21:21,35.77,27.45,100,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19421202190427,1942.12.02,19:04:27,41.04,34.88,20,5.5,5.3,5.3,5.5,5.4,5.3,Ke,TEKMEN-OSMANCIK (�ORUM) [North West 1.4 km],0,0
19421028003151,1942.10.28,0:31:52,39.27,28.19,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,CAYGOREN-SINDIRGI (BALIKESIR) [North West 2.2 km],0,0
19420205011558,1942.02.05,1:15:59,38.84,27.74,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,KAPAKLI-AKHISAR (MANISA) [South 3.3 km],0,0
19370523105730,1937.05.23,10:57:30,38.69,27.78,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,HEYBELI-SARUHANLI (MANISA) [North 3.0 km],0,0
19361118155013,1936.11.18,15:50:14,41.25,33.33,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,ARAC (KASTAMONU) [North 0.8 km],0,0
19320629183331,1932.06.29,18:33:31,35.5,27.6,30,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19300508150500,1930.05.08,15:05:00,38,44.5,30,5.5,5.3,5.3,5.5,5.4,5.3,Ke,KIZILCA-BASKALE (VAN) [South East 20.7 km],0,0
19270324144647,1927.03.24,14:46:48,35.45,26.39,2,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19260318175253,1926.03.18,17:52:54,35.88,29.84,80,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19260208194832,1926.02.08,19:48:32,36.8,27.1,30,5.5,5.3,5.3,5.5,5.4,5.3,Ke,KOS ADASI (AKDENIZ),0,0
19250901081630,1925.09.01,8:16:30,37.56,29.17,130,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AYDOGDU-TAVAS (DENIZLI) [North 5.4 km],0,0
19241222174942,1924.12.22,17:49:42,39.6,27.7,15,5.5,5.3,5.3,5.5,5.4,5.3,Ke,DALLIDAMDIRA- (BALIKESIR) [South East 1.2 km],0,0
19210926092610,1921.09.26,9:26:10,38.42,31.79,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,TURSUNLU-TUZLUKCU (KONYA) [North 2.3 km],0,0
19210127113009,1921.01.27,11:30:09,36,28,15,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19190824181615,1919.08.24,18:16:15,36,28,15,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19190819201720,1919.08.19,20:17:20,35.2,34.7,30,5.5,5.3,5.3,5.5,5.4,5.3,Ke,AKDENIZ,0,0
19150519044802,1915.05.19,4:48:02,37.62,39.47,10,5.5,5.3,5.3,5.5,5.4,5.3,Ke,CATLI-SIVEREK (SANLIURFA) [South East 3.5 km],0,0
20070209022255,2007.02.09,2:22:56,38.404,39.0475,5,5.5,0,5.4,5.5,0,0,Ke,TARLATEPE-SIVRICE (ELAZIG) [East 2.7 km],0,0
20040804030108,2004.08.04,3:01:09,37.09,27.65,18,5.5,0,5.4,5.5,0,0,Ke,MUMCULAR-BODRUM (MUGLA) [South West 2.1 km],0,0
19700423090126,1970.04.23,9:01:27,39.13,28.65,28,5.6,5.4,5.4,5.5,5.6,5.2,Ke,YENIKOY-SIMAV (KÜTAHYA) [South West 2.3 km],0,411
19650823140858,1965.08.23,14:08:59,40.51,26.17,33,5.6,5.4,5.4,5.5,5.6,5.2,Ke,SAROS K�RFEZI (EGE DENIZI),0,0
20210621221414,2021.06.21,22:14:14,36.3533,27.045,11.5,5.5,0,5.5,5.5,0,0,Ke,AKDENIZ,0,0
20230207031313,2023.02.07,3:13:13,37.8225,37.6303,2,5.6,0,5.6,5.5,0,0,Ke,CATALTEPE-GOLBASI (ADIYAMAN) [North East 3.0 km],0,0
20200615065129,2020.06.15,6:51:29,39.3552,40.7597,5,5.6,0,5.6,5.5,0,0,Ke,KAYNARPINAR-KARLIOVA (BINGOL) [South 2.8 km],0,0
20110922032236,2011.09.22,3:22:36,39.7872,38.851,5,5.6,0,5.6,5.5,0,0,Ke,DOGANDERE-REFAHIYE (ERZINCAN) [South West 0.8 km],0,0
20170302110724,2017.03.02,11:07:24,37.486,38.501,14.6,5.7,0,5.7,5.5,0,0,Ke,KASIMKUYU- (SANLIURFA) [North West 5.1 km],0,0
20071220094828,2007.12.20,9:48:28,39.4232,33.0678,6.6,5.7,0,5.7,5.5,0,0,Ke,AFSAR-BALA (ANKARA) [South 3.0 km],0,0
20131228152103,2013.12.28,15:21:04,35.9722,31.271,70.9,6,0,6,5.5,0,0,Ke,AKDENIZ,0,0
19690910121400,1969.09.10,12:14:01,39.25,41.38,52,5.6,5.1,5.1,5.6,5.2,5.3,Ke,DIKTEPELER-VARTO (MUS) [West 0.5 km],0,0
19680429170155,1968.04.29,17:01:56,39.24,44.23,17,5.6,5.4,5.3,5.6,5.5,5.3,Ke,T�RKIYE-IRAN SINIR B�LGESI,0,0
19630311072724,1963.03.11,7:27:24,37.96,29.14,40,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KARAHAYIT- (DENIZLI) [East 3.1 km],0,0
19620428124351,1962.04.28,12:43:51,36.09,26.88,50,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19610107103055,1961.01.07,10:30:55,35.42,26.14,80,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19571030014310,1957.10.30,1:43:10,35.3,27.11,66,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19560710030130,1956.07.10,3:01:31,36.77,26.23,30,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19560106121544,1956.01.06,12:15:45,40.39,26.29,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,SAROS K�RFEZI (EGE DENIZI),0,0
19540501205334,1954.05.01,20:53:35,37.81,26.95,54,5.6,5.4,5.3,5.6,5.5,5.4,Ke,SISAM ADASI (EGE DENIZI),0,0
19460412073659,1946.04.12,7:36:59,36.24,26.69,80,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19460221154312,1946.02.21,15:43:12,38.24,31.79,60,5.6,5.4,5.3,5.6,5.5,5.4,Ke,SEBILLER-ILGIN (KONYA) [East 2.0 km],12,3349
19440930041319,1944.09.30,4:13:19,41.11,34.87,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KARALARGUNEY-OSMANCIK (�ORUM) [South West 0.8 km],0,0
19440720103729,1944.07.20,10:37:29,35.87,27.1,80,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19440625065749,1944.06.25,6:57:50,38.97,29.87,40,5.6,5.4,5.3,5.6,5.5,5.4,Ke,OYSU-ALTINTAS (K�TAHYA) [West 2.0 km],0,0
19440527235231,1944.05.27,23:52:32,36.23,27.25,40,5.6,5.4,5.3,5.6,5.5,5.4,Ke,ONIKI ADALAR (AKDENIZ),0,0
19440405044043,1944.04.05,4:40:43,40.84,31.12,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,MAMURE- (DUZCE) [South East 0.8 km],0,0
19431120100159,1943.11.20,10:01:59,36.55,28.36,35,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19430620164757,1943.06.20,16:47:57,40.84,30.73,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KAHRAMAN-HENDEK (SAKARYA) [North 3.0 km],0,0
19421121140153,1942.11.21,14:01:53,40.82,34.44,80,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKCASU-ISKILIP (�ORUM) [East 1.0 km],2,150
19421028024152,1942.10.28,2:41:53,39.46,27.79,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,TURNALAR- (BALIKESIR) [North West 1.0 km],0,0
19411108121600,1941.11.08,12:16:00,39.7,39.7,30,5.6,5.4,5.3,5.6,5.5,5.4,Ke,UZUMLU (ERZINCAN) [South 1.2 km],0,0
19400816160223,1940.08.16,16:02:23,35.8,30.5,40,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19391227024834,1939.12.27,2:48:34,39.99,38.14,50,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KARACAOREN-SUSEHRI (SIVAS) [South East 0.6 km],0,0
19390803123254,1939.08.03,12:32:55,39.75,29.68,50,5.6,5.4,5.3,5.6,5.5,5.4,Ke,MURATLI-DOMANIC (K�TAHYA) [South East 1.1 km],0,0
19360614170137,1936.06.14,17:01:37,36.64,35.85,70,5.6,5.4,5.3,5.6,5.5,5.4,Ke,ISKENDERUN K�RFEZI (AKDENIZ),0,0
19321023133644,1932.10.23,13:36:45,35.51,27.24,21,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19300529171500,1930.05.29,17:15:00,38,44.5,30,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KIZILCA-BASKALE (VAN) [South East 20.7 km],0,0
19300506070320,1930.05.06,7:03:20,37.21,44.57,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,TUTUNLU-SEMDINLI (HAKKARI) [East 5.9 km],0,0
19280715093332,1928.07.15,9:33:33,38.05,27.32,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,BARUTCU-SELCUK (IZMIR) [North 4.3 km],0,0
19270605082455,1927.06.05,8:24:56,36.19,31.08,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,ANTALYA K�RFEZI (AKDENIZ),0,0
19260324070442,1926.03.24,7:04:43,35.9,28.97,90,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
19260317132000,1926.03.17,13:20:00,37,35,30,5.6,5.4,5.3,5.6,5.5,5.4,Ke,CAMILIMANDA-TARSUS (MERSIN) [South East 0.7 km],0,0
19230529113402,1923.05.29,11:34:02,41,30,25,5.6,5.4,5.3,5.6,5.5,5.4,Ke,HACISEYH-KANDIRA (KOCAELI) [North West 0.9 km],0,0
19211005190946,1921.10.05,19:09:46,36.4,35.2,30,5.6,5.4,5.3,5.6,5.5,5.4,Ke,KARATAS A�IKLARI-ADANA (AKDENIZ),0,0
19200402153425,1920.04.02,15:34:26,36.75,26.64,10,5.6,5.4,5.3,5.6,5.5,5.4,Ke,AKDENIZ,0,0
20111025145508,2011.10.25,14:55:09,38.7297,43.569,5.2,5.6,0,5.4,5.6,0,0,Ke,ASAGIGOLALAN- (VAN) [South 2.2 km],0,0
20030713014821,2003.07.13,1:48:22,38.33,38.98,6,5.6,0,5.4,5.6,0,0,Ke,TOPALUSAGI-SIVRICE (ELAZIG) [South 2.1 km],0,0
19660307011608,1966.03.07,1:16:09,39.2,41.6,26,5.6,5.4,5.4,5.6,5.6,5.3,Ke,AGACKORUR-VARTO (MUS) [South East 2.0 km],14,1100
20100308074738,2010.03.08,7:47:38,38.78,40.06,5,5.6,0,5.5,5.6,0,0,Ke,ASAGIMIRAHMET-KOVANCILAR (ELAZIG) [South East 0.6 km],0,0
20040811154823,2004.08.11,15:48:24,38.37,39.22,10,5.9,0,5.5,5.6,5.9,0,Ke,DOGANSU-SIVRICE (ELAZIG) [South East 2.1 km],0,0
19720314140546,1972.03.14,14:05:47,39.32,29.47,38,5.6,0,5.5,5.6,5.2,5.3,Ke,KONUS-EMET (K�TAHYA) [South East 4.4 km],0,0
19640130174557,1964.01.30,17:45:57,37.41,29.89,59,5.7,5.5,5.5,5.6,5.7,5.3,Ke,KAGILCIK-KARAMANLI (BURDUR) [North East 2.3 km],0,39
20211226185901,2021.12.26,18:59:01,35.0682,26.9675,5,5.6,0,5.6,5.6,0,0,Ke,GIRIT ADASI ACIKLARI (AKDENIZ),0,0
20201227063731,2020.12.27,6:37:31,38.505,39.218,5,5.6,0,5.6,5.6,0,0,Ke,KAVAKTEPE- (ELAZIG) [South East 1.6 km],0,0
20200122192215,2020.01.22,19:22:16,39.0577,27.839,12.2,5.6,0,5.6,5.6,0,0,Ke,MUSALAR-AKHISAR (MANISA) [North West 2.6 km],0,0
20111109192334,2011.11.09,19:23:35,38.4217,43.2112,6,5.6,0,5.6,5.6,5.6,0,Ke,EDREMIT (VAN) [West 2.6 km],40,0
19710512125725,1971.05.12,12:57:25,37.58,29.6,33,5.6,0,5.6,5.6,5.2,5.3,Ke,DUDEN-YESILOVA (BURDUR) [South East 3.8 km],0,0
19680530174026,1968.05.30,17:40:26,35.45,27.88,27,5.9,5.7,5.6,5.6,5.9,5.3,Ke,AKDENIZ,0,0
